exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131624	8	0.013328	60	0	60-180	60	154	NoGap	1	1	2	6	1	target	1	707	647	647	13.328	13.293	13.363
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131630	8	0.013328	60	0	60-180	60	69	NoGap	1	2	2	45	0	83	-3	773	-1000	-353	13.435	12.955	26.649
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131636	8	0.013328	60	0	60-180	60	120	NoGap	1	3	2	3	0	distractor	1	747	627	274	13.328	13.293	13.363
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131642	8	0.013328	60	0	60-180	60	130	NoGap	1	4	2	3	1	target	1	680	660	934	13.328	13.226	13.428
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131648	8	0.013328	60	0	60-180	60	150	NoGap	1	5	2	1	0	distractor	1	560	720	1654	13.328	13.293	13.363
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131653	8	0.013328	60	0	60-180	60	133	NoGap	1	6	2	3	1	target	1	627	687	2341	13.328	13.293	13.363
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131659	8	0.013328	60	0	60-180	60	84	NoGap	1	7	2	6	0	distractor	1	587	707	3048	13.328	13.264	13.426
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131704	8	0.013328	60	0	60-180	60	109	NoGap	1	8	2	3	0	distractor	1	467	767	3815	13.327	13.290	13.365
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131710	8	0.013328	60	0	60-180	60	96	NoGap	1	9	2	45	1	target	1	414	793	4608	13.328	13.293	13.363
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131715	8	0.013328	60	0	60-180	60	80	NoGap	1	10	2	9	1	distractor	0	494	-1000	3608	13.328	13.224	13.432
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131720	8	0.013328	60	0	60-180	60	125	NoGap	1	11	2	1	1	distractor	0	640	-1000	2608	13.328	13.292	13.363
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131726	8	0.013328	60	0	60-180	60	128	NoGap	1	12	2	3	1	target	1	520	740	3348	13.328	13.293	13.365
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131731	8	0.013328	60	0	60-180	60	146	NoGap	1	13	2	1	0	distractor	1	627	687	4035	13.328	13.293	13.363
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131737	8	0.013328	60	0	60-180	60	170	NoGap	1	14	2	6	0	distractor	1	654	673	4708	13.328	13.131	13.557
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131743	8	0.013328	60	0	60-180	60	73	NoGap	1	15	2	6	1	target	1	627	687	5395	13.328	13.282	13.372
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131748	8	0.013328	60	0	60-180	60	68	NoGap	1	16	2	45	0	distractor	1	480	760	6155	13.327	13.293	13.363
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131754	8	0.013328	60	0	60-180	60	75	NoGap	1	17	2	3	0	distractor	1	840	580	6735	13.327	13.219	13.435
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131759	8	0.013328	60	0	60-180	60	89	NoGap	1	18	2	45	1	distractor	0	667	-1000	5735	13.328	13.257	13.398
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131805	8	0.013328	60	0	60-180	60	159	NoGap	1	19	2	9	1	target	1	347	827	6562	13.328	13.292	13.363
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131810	8	0.013328	60	0	60-180	60	169	NoGap	1	20	2	6	0	distractor	1	520	740	7302	13.328	12.999	13.656
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131817	8	0.013328	60	0	60-180	60	89	NoGap	1	21	2	6	1	target	1	787	607	7909	13.328	13.253	13.402
DTProbeTrack02	4	ProbeTrack	12.1	SCS215a	20100804.131607	20100804.131822	8	0.013328	60	0	60-180	60	126	NoGap	1	22	2	9	0	distractor	1	547	727	8636	13.328	13.293	13.363
