exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack02	19	ProbeTrack	12.1	SCS215a	20101011.100112	20101011.100133	8	0.013328	60	0	60-180	60	107	NoGap	1	1	2	3	0	distractor	1	1893	54	54	13.328	12.860	13.370
DTProbeTrack02	19	ProbeTrack	12.1	SCS215a	20101011.100112	20101011.100139	8	0.013328	60	0	60-180	60	67	NoGap	1	2	2	45	1	target	1	600	700	754	13.328	13.225	13.424
DTProbeTrack02	19	ProbeTrack	12.1	SCS215a	20101011.100112	20101011.100145	8	0.013328	60	0	60-180	60	171	NoGap	1	3	2	1	0	distractor	1	827	587	1341	13.371	12.871	26.934
DTProbeTrack02	19	ProbeTrack	12.1	SCS215a	20101011.100112	20101011.100151	8	0.013328	60	0	60-180	60	153	NoGap	1	4	2	9	1	target	1	454	773	2114	13.328	13.099	13.552
DTProbeTrack02	19	ProbeTrack	12.1	SCS215a	20101011.100112	20101011.100157	8	0.013328	60	0	60-180	60	122	NoGap	1	5	2	3	1	target	1	467	767	2881	13.328	13.154	13.488
DTProbeTrack02	19	ProbeTrack	12.1	SCS215a	20101011.100112	20101011.100203	8	0.013328	60	0	60-180	60	143	NoGap	1	6	2	9	0	distractor	1	614	693	3574	13.328	12.866	13.779
DTProbeTrack02	19	ProbeTrack	12.1	SCS215a	20101011.100112	20101011.100209	8	0.013328	60	0	60-180	60	124	NoGap	1	7	2	1	1	target	1	427	787	4361	13.328	12.884	13.758
DTProbeTrack02	19	ProbeTrack	12.1	SCS215a	20101011.100112	20101011.100214	8	0.013328	60	0	60-180	60	160	NoGap	1	8	2	45	1	target	1	520	740	5101	13.328	12.836	13.820
DTProbeTrack02	19	ProbeTrack	12.1	SCS215a	20101011.100112	20101011.100221	8	0.013328	60	0	60-180	60	143	NoGap	1	9	2	6	0	distractor	1	560	720	5821	13.328	12.959	13.648
DTProbeTrack02	19	ProbeTrack	12.1	SCS215a	20101011.100112	20101011.100226	8	0.013328	60	0	60-180	60	127	NoGap	1	10	2	45	0	distractor	1	574	713	6534	13.373	12.915	27.066
DTProbeTrack02	19	ProbeTrack	12.1	SCS215a	20101011.100112	20101011.100233	8	0.013328	60	0	60-180	60	169	NoGap	1	11	2	6	1	target	1	387	807	7341	13.328	12.972	13.697
DTProbeTrack02	19	ProbeTrack	12.1	SCS215a	20101011.100112	20101011.100239	8	0.013328	60	0	60-180	60	78	NoGap	1	12	2	1	1	target	1	427	787	8128	13.328	13.116	13.536
DTProbeTrack02	19	ProbeTrack	12.1	SCS215a	20101011.100112	20101011.100243	8	0.013328	60	0	60-180	60	86	NoGap	1	13	2	6	0	distractor	1	534	733	8861	13.328	12.935	13.734
DTProbeTrack02	19	ProbeTrack	12.1	SCS215a	20101011.100112	20101011.100248	8	0.013328	60	0	60-180	60	80	NoGap	1	14	2	45	0	target	0	494	-1000	7861	13.328	12.974	13.667
