exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130151	8	0.013328	60	0	60-180	60	131	NoGap	1	1	2	45	1	target	1	1773	114	114	13.328	13.275	13.414
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130158	8	0.013328	60	0	60-180	60	66	NoGap	1	2	2	6	1	target	1	1093	454	568	13.328	13.284	13.399
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130204	8	0.013328	60	0	60-180	60	82	NoGap	1	3	2	45	0	distractor	1	494	753	1321	13.328	13.185	13.471
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130209	8	0.013328	60	0	60-180	60	71	NoGap	1	4	2	6	0	distractor	1	693	654	1975	13.328	13.259	13.429
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130214	8	0.013328	60	0	60-180	60	146	NoGap	1	5	2	6	1	target	1	400	800	2775	13.328	12.971	13.649
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130220	8	0.013328	60	0	60-180	60	63	NoGap	1	6	2	45	1	target	1	614	693	3468	13.328	13.293	13.364
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130225	8	0.013328	60	0	60-180	60	81	NoGap	1	7	2	6	0	distractor	1	547	727	4195	13.328	13.289	13.363
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130230	8	0.013328	60	0	60-180	60	164	NoGap	1	8	2	3	0	distractor	1	440	780	4975	13.328	13.004	13.652
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130236	8	0.013328	60	0	60-180	60	63	NoGap	1	9	2	9	1	target	1	414	793	5768	13.328	13.263	13.387
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130241	8	0.013328	60	0	60-180	60	64	NoGap	1	10	2	1	0	distractor	1	454	773	6541	13.328	13.292	13.364
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130245	8	0.013328	60	0	60-180	60	94	NoGap	1	11	2	1	1	target	1	440	780	7321	13.328	13.286	13.365
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130250	8	0.013328	60	0	60-180	60	122	NoGap	1	12	2	1	0	distractor	1	427	787	8108	13.328	13.293	13.363
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130256	8	0.013328	60	0	60-180	60	153	NoGap	1	13	2	1	1	target	1	334	833	8941	13.328	13.292	13.363
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130301	8	0.013328	60	0	60-180	60	65	NoGap	1	14	2	3	1	distractor	0	400	-1000	7941	13.328	13.293	13.363
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130306	8	0.013328	60	0	60-180	60	105	NoGap	1	15	2	3	1	target	1	440	780	8721	13.389	13.104	26.915
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130311	8	0.013328	60	0	60-180	60	65	NoGap	1	16	2	3	0	distractor	1	534	733	9454	13.328	13.274	13.381
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130316	8	0.013328	60	0	60-180	60	158	NoGap	1	17	2	1	1	target	1	377	812	10266	13.328	13.180	13.494
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130321	8	0.013328	60	0	60-180	60	157	NoGap	1	18	2	1	0	distractor	1	414	793	11059	13.328	13.169	13.453
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130327	8	0.013328	60	0	60-180	60	79	NoGap	1	19	2	9	1	target	1	494	753	11812	13.328	12.980	13.644
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130332	8	0.013328	60	0	60-180	60	171	NoGap	1	20	2	9	0	distractor	1	440	780	12592	13.328	13.293	13.363
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130338	8	0.013328	60	0	60-180	60	173	NoGap	1	21	2	6	1	target	1	347	827	13419	13.328	13.229	13.461
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130344	8	0.013328	60	0	60-180	60	145	NoGap	1	22	2	9	0	distractor	1	520	740	14159	13.327	12.867	13.756
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130350	8	0.013328	60	0	60-180	60	145	NoGap	1	23	2	3	0	distractor	1	427	787	14946	13.328	13.293	13.363
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130356	8	0.013328	60	0	60-180	60	166	NoGap	1	24	2	45	0	distractor	1	440	780	15726	13.328	13.234	13.422
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130402	8	0.013328	60	0	60-180	60	107	NoGap	1	25	2	3	0	distractor	1	440	780	16506	13.328	13.293	13.363
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130408	8	0.013328	60	0	60-180	60	173	NoGap	1	26	2	6	0	distractor	1	374	813	17319	13.328	13.224	13.398
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130414	8	0.013328	60	0	60-180	60	80	NoGap	1	27	2	45	0	distractor	1	427	787	18106	13.328	13.042	13.612
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130419	8	0.013328	60	0	60-180	60	94	NoGap	1	28	2	6	0	target	0	454	-1000	17106	13.328	13.246	13.442
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130424	8	0.013328	60	0	60-180	60	124	NoGap	1	29	2	45	0	distractor	1	454	773	17879	13.328	13.035	13.586
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130430	8	0.013328	60	0	60-180	60	177	NoGap	1	30	2	45	1	target	1	387	807	18686	13.328	12.931	13.725
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130437	8	0.013328	60	0	60-180	60	95	NoGap	1	31	2	1	1	target	1	574	713	19399	13.328	13.105	13.517
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130442	8	0.013328	60	0	60-180	60	125	NoGap	1	32	2	45	1	target	1	400	800	20199	13.328	12.979	13.676
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130448	8	0.013328	60	0	60-180	60	164	NoGap	1	33	2	9	1	target	1	400	800	20999	13.328	12.981	13.675
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130454	8	0.013328	60	0	60-180	60	155	NoGap	1	34	2	3	1	distractor	0	694	-1000	19999	13.328	13.293	13.363
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130500	8	0.013328	60	0	60-180	60	126	NoGap	1	35	2	6	1	target	1	454	773	20772	13.328	13.235	13.421
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130505	8	0.013328	60	0	60-180	60	152	NoGap	1	36	2	9	0	distractor	1	467	767	21539	13.328	13.293	13.363
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130511	8	0.013328	60	0	60-180	60	92	NoGap	1	37	2	1	0	distractor	1	653	674	22213	13.328	12.977	13.650
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130517	8	0.013328	60	0	60-180	60	83	NoGap	1	38	2	9	1	target	1	560	720	22933	13.328	13.143	13.513
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130522	8	0.013328	60	0	60-180	60	120	NoGap	1	39	2	3	1	target	1	374	813	23746	13.328	13.293	13.364
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130132	20100803.130527	8	0.013328	60	0	60-180	60	175	NoGap	1	40	2	9	0	distractor	1	600	700	24446	13.328	13.292	13.379
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130629	20100803.130633	8	0.013327	60	10	60-180	60	63	GapPrac	1	1	2	9	0	distractor	1	680	660	25106	13.328	13.162	13.494
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130629	20100803.130638	8	0.013327	60	10	60-180	60	71	GapPrac	1	2	2	1	1	target	1	613	694	25800	13.328	13.007	13.683
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130629	20100803.130643	8	0.013327	60	10	60-180	60	92	GapPrac	1	3	2	6	0	distractor	1	467	767	26567	13.328	13.293	13.364
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130629	20100803.130649	8	0.013327	60	10	60-180	60	167	GapPrac	1	4	2	45	1	target	1	427	787	27354	13.328	13.187	13.501
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130629	20100803.130655	8	0.013327	60	10	60-180	60	110	GapPrac	1	5	2	1	1	target	1	467	767	28121	13.328	13.293	13.363
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130629	20100803.130701	8	0.013327	60	10	60-180	60	174	GapPrac	1	6	2	6	0	distractor	1	427	787	28908	13.328	13.284	13.375
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130629	20100803.130707	8	0.013327	60	10	60-180	60	129	GapPrac	1	7	2	3	0	distractor	1	480	760	29668	13.328	13.200	13.454
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130629	20100803.130712	8	0.013327	60	10	60-180	60	161	GapPrac	1	8	2	3	1	target	1	374	813	30481	13.328	13.126	13.531
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130629	20100803.130718	8	0.013327	60	10	60-180	60	144	GapPrac	1	9	2	9	0	distractor	1	454	773	31254	13.328	13.292	13.364
DTProbeTrack02	1	ProbeTrack	12.1	SCS215a	20100803.130629	20100803.130724	8	0.013327	60	10	60-180	60	111	GapPrac	1	10	2	9	1	target	1	454	773	32027	13.328	13.293	13.363
