exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101249	8	0.013328	60	0	60-180	60	120	NoGap	1	1	2	9	1	target	1	1346	327	327	13.328	12.855	13.815
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101256	8	0.013328	60	0	60-180	60	157	NoGap	1	2	2	1	1	target	1	1227	387	714	13.328	12.909	13.765
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101302	8	0.013328	60	0	60-180	60	109	NoGap	1	3	2	3	0	distractor	1	1107	447	1161	13.328	13.188	13.471
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101308	8	0.013328	60	0	60-180	60	143	NoGap	1	4	2	9	0	distractor	1	800	600	1761	13.328	13.310	13.350
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101314	8	0.013328	60	0	60-180	60	87	NoGap	1	5	2	45	0	distractor	1	773	614	2375	13.378	13.126	26.626
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101320	8	0.013328	60	0	60-180	60	164	NoGap	1	6	2	1	1	target	1	768	616	2991	13.328	13.104	13.547
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101327	8	0.013328	60	0	60-180	60	139	NoGap	1	7	2	1	0	distractor	1	813	594	3585	13.328	12.850	13.796
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101333	8	0.013328	60	0	60-180	60	106	NoGap	1	8	2	6	1	distractor	0	1013	-1000	2585	13.382	12.949	26.655
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101338	8	0.013328	60	0	60-180	60	67	NoGap	1	9	2	6	1	target	1	720	640	3225	13.328	12.965	13.704
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101343	8	0.013328	60	0	60-180	60	99	NoGap	1	10	2	6	1	target	1	680	660	3885	13.328	13.002	13.641
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101349	8	0.013328	60	0	60-180	60	78	NoGap	1	11	2	45	0	distractor	1	667	667	4552	13.328	12.947	13.696
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101354	8	0.013328	60	0	60-180	60	140	NoGap	1	12	2	6	1	target	1	560	720	5272	13.328	13.112	13.544
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101400	8	0.013328	60	0	60-180	60	162	NoGap	1	13	2	45	1	target	1	680	660	5932	13.368	13.103	26.650
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101407	8	0.013328	60	0	60-180	60	92	NoGap	1	14	2	3	1	target	1	607	697	6629	13.328	13.121	13.546
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101412	8	0.013328	60	0	60-180	60	79	NoGap	1	15	2	45	0	distractor	1	880	560	7189	13.328	13.306	13.350
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101418	8	0.013328	60	0	60-180	60	126	NoGap	1	16	2	3	0	distractor	1	1080	460	7649	13.378	12.897	26.659
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101424	8	0.013328	60	0	60-180	60	175	NoGap	1	17	2	45	0	distractor	1	733	634	8283	13.328	12.892	13.757
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101431	8	0.013328	60	0	60-180	60	74	NoGap	1	18	2	3	1	target	1	654	673	8956	13.328	12.930	13.729
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101436	8	0.013328	60	0	60-180	60	122	NoGap	1	19	2	9	0	distractor	1	773	614	9570	13.328	12.943	13.722
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101442	8	0.013328	60	0	60-180	60	87	NoGap	1	20	2	6	0	distractor	1	694	653	10223	13.388	13.307	26.639
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101447	8	0.013328	60	0	60-180	60	134	NoGap	1	21	2	1	0	distractor	1	614	693	10916	13.328	12.898	13.765
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101453	8	0.013328	60	0	60-180	60	149	NoGap	1	22	2	9	1	target	1	827	587	11503	13.511	12.871	27.036
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101459	8	0.013328	60	0	60-180	60	116	NoGap	1	23	2	3	1	target	1	614	693	12196	13.383	12.894	26.644
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101505	8	0.013328	60	0	60-180	60	127	NoGap	1	24	2	1	1	target	1	560	720	12916	13.652	12.871	27.105
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101510	8	0.013328	60	0	60-180	60	150	NoGap	1	25	2	1	1	target	1	640	680	13596	13.522	12.864	27.115
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101516	8	0.013328	60	0	60-180	60	90	NoGap	1	26	2	9	1	target	1	522	739	14335	13.581	12.946	40.435
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101521	8	0.013328	60	0	60-180	60	92	NoGap	1	27	2	9	0	distractor	1	627	687	15022	13.447	12.922	26.659
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101527	8	0.013328	60	0	60-180	60	171	NoGap	1	28	2	9	1	target	1	534	733	15755	13.328	12.936	13.724
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101533	8	0.013328	60	0	60-180	60	87	NoGap	1	29	2	45	1	target	1	640	680	16435	13.431	12.927	26.665
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101539	8	0.013328	60	0	60-180	60	179	NoGap	1	30	2	45	1	target	1	494	753	17188	13.328	12.867	13.768
DTProbeTrack02	15	ProbeTrack	12.1	SCS215a	20101008.101237	20101008.101546	8	0.013328	60	0	60-180	60	178	NoGap	1	31	2	1	0	distractor	1	774	613	17801	13.328	12.857	13.747
