exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090519	8	0.013322	60	0	60-180	60	89	NoGap	1	1	2	45	0	target	0	534	-1000	-1000	13.328	13.309	13.344
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090525	8	0.013322	60	0	60-180	60	71	NoGap	1	2	2	45	1	distractor	0	440	-1000	-2000	13.387	13.302	26.661
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090530	8	0.013322	60	0	60-180	60	148	NoGap	1	3	2	3	0	distractor	1	547	727	-1273	13.328	12.904	13.748
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090536	8	0.013322	60	0	60-180	60	167	NoGap	1	4	2	9	1	target	1	467	767	-506	13.420	13.102	26.657
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090542	8	0.013322	60	0	60-180	60	78	NoGap	1	5	2	45	0	distractor	1	320	840	334	13.387	13.293	26.626
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090548	8	0.013322	60	0	60-180	60	120	NoGap	1	6	2	6	0	distractor	1	400	800	1134	13.955	12.853	27.124
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090553	8	0.013322	60	0	60-180	60	62	NoGap	1	7	2	9	1	target	1	667	667	1801	13.530	13.013	26.701
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090558	8	0.013322	60	0	60-180	60	167	NoGap	1	8	2	3	1	target	1	440	780	2581	13.328	13.297	13.349
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090604	8	0.013322	60	0	60-180	60	142	NoGap	1	9	2	45	1	target	1	414	793	3374	13.600	12.102	40.307
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090610	8	0.013322	60	0	60-180	60	145	NoGap	1	10	2	1	1	distractor	0	414	-1000	2374	13.328	13.092	13.560
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090616	8	0.013322	60	0	60-180	60	90	NoGap	1	11	2	3	0	distractor	1	667	667	3041	13.327	13.247	13.362
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090621	8	0.013322	60	0	60-180	60	86	NoGap	1	12	2	6	0	distractor	1	427	787	3828	13.328	13.098	13.547
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090626	8	0.013322	60	0	60-180	60	89	NoGap	1	13	2	9	0	distractor	1	560	720	4548	13.326	12.883	13.773
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090631	8	0.013322	60	0	60-180	60	156	NoGap	1	14	2	6	0	distractor	1	507	747	5295	13.328	12.869	13.792
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090637	8	0.013322	60	0	60-180	60	140	NoGap	1	15	2	6	0	distractor	1	520	740	6035	13.328	12.921	13.705
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090643	8	0.013322	60	0	60-180	60	148	NoGap	1	16	2	1	0	target	0	574	-1000	5035	13.328	12.855	13.804
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090649	8	0.013322	60	0	60-180	60	78	NoGap	1	17	2	45	1	target	1	827	587	5622	13.328	13.108	13.565
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090654	8	0.013322	60	0	60-180	60	117	NoGap	1	18	2	1	0	distractor	1	440	780	6402	13.328	12.852	13.808
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090700	8	0.013322	60	0	60-180	60	89	NoGap	1	19	2	3	1	target	1	387	807	7209	13.328	12.867	13.782
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090705	8	0.013322	60	0	60-180	60	78	NoGap	1	20	2	1	0	distractor	1	560	720	7929	13.328	12.862	13.797
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090710	8	0.013322	60	0	60-180	60	69	NoGap	1	21	2	1	1	target	1	467	767	8696	13.328	13.270	13.367
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090714	8	0.013322	60	0	60-180	60	139	NoGap	1	22	2	6	1	target	1	520	740	9436	13.328	12.945	13.710
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090720	8	0.013322	60	0	60-180	60	149	NoGap	1	23	2	9	0	distractor	1	347	827	10263	13.327	13.229	13.361
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090726	8	0.013322	60	0	60-180	60	170	NoGap	1	24	2	9	0	distractor	1	440	780	11043	13.328	12.844	13.805
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090732	8	0.013322	60	0	60-180	60	111	NoGap	1	25	2	3	0	distractor	1	494	753	11796	13.328	12.884	13.778
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090737	8	0.013322	60	0	60-180	60	138	NoGap	1	26	2	9	1	target	1	427	787	12583	13.328	12.986	13.674
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090743	8	0.013322	60	0	60-180	60	85	NoGap	1	27	2	3	1	target	1	454	773	13356	13.395	12.868	26.643
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090748	8	0.013322	60	0	60-180	60	140	NoGap	1	28	2	6	1	target	1	414	793	14149	13.328	12.956	13.687
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090753	8	0.013322	60	0	60-180	60	132	NoGap	1	29	2	6	1	target	1	400	800	14949	13.328	13.294	13.366
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090759	8	0.013322	60	0	60-180	60	91	NoGap	1	30	2	45	0	distractor	1	454	773	15722	13.328	12.892	13.771
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090804	8	0.013322	60	0	60-180	60	87	NoGap	1	31	2	45	0	distractor	1	347	827	16549	13.328	12.843	13.808
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090810	8	0.013322	60	0	60-180	60	143	NoGap	1	32	2	9	0	distractor	1	467	767	17316	13.328	12.848	13.800
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090815	8	0.013322	60	0	60-180	60	105	NoGap	1	33	2	1	0	target	0	587	-1000	16316	13.328	12.946	13.705
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090821	8	0.013322	60	0	60-180	60	93	NoGap	1	34	2	9	1	target	1	494	753	17069	13.328	12.874	13.787
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090826	8	0.013322	60	0	60-180	60	144	NoGap	1	35	2	1	1	target	1	427	787	17856	13.328	12.866	13.784
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090831	8	0.013322	60	0	60-180	60	142	NoGap	1	36	2	3	1	target	1	360	820	18676	13.328	12.880	13.769
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090837	8	0.013322	60	0	60-180	60	94	NoGap	1	37	2	45	1	target	1	454	773	19449	13.328	12.836	13.806
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090843	8	0.013322	60	0	60-180	60	112	NoGap	1	38	2	6	1	target	1	347	827	20276	13.388	12.862	26.314
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090848	8	0.013322	60	0	60-180	60	167	NoGap	1	39	2	3	0	distractor	1	414	793	21069	13.328	12.865	13.793
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090505	20101013.090854	8	0.013322	60	0	60-180	60	122	NoGap	1	40	2	1	1	target	1	574	713	21782	13.328	12.903	13.754
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091010	8	0.013328	60	10	60-180	60	119	GapPrac	1	1	2	3	1	target	1	560	720	22502	13.328	12.987	13.671
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091016	8	0.013328	60	10	60-180	60	77	GapPrac	1	2	2	45	0	distractor	1	667	667	23169	13.328	13.091	13.551
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091022	8	0.013328	60	10	60-180	60	65	GapPrac	1	3	2	9	1	target	1	454	773	23942	13.328	13.281	13.372
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091027	8	0.013328	60	10	60-180	60	114	GapPrac	1	4	2	6	0	distractor	1	467	767	24709	13.328	12.976	13.670
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091032	8	0.013328	60	10	60-180	60	81	GapPrac	1	5	2	6	1	target	1	494	753	25462	13.328	12.909	13.741
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091037	8	0.013328	60	10	60-180	60	104	GapPrac	1	6	2	1	1	target	1	467	767	26229	13.328	13.306	13.348
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091042	8	0.013328	60	10	60-180	60	62	GapPrac	1	7	2	9	0	distractor	1	600	700	26929	13.328	13.300	13.350
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091047	8	0.013328	60	10	60-180	60	71	GapPrac	1	8	2	1	0	distractor	1	454	773	27702	13.328	13.137	13.518
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091052	8	0.013328	60	10	60-180	60	156	GapPrac	1	9	2	1	0	distractor	1	480	760	28462	13.328	12.894	13.757
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091058	8	0.013328	60	10	60-180	60	65	GapPrac	1	10	2	9	0	target	0	440	-1000	27462	13.328	12.874	13.790
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091103	8	0.013328	60	10	60-180	60	119	GapPrac	1	11	2	45	1	distractor	0	160	-1000	26462	13.328	12.876	13.799
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091109	8	0.013328	60	10	60-180	60	168	GapPrac	1	12	2	3	1	target	1	574	713	27175	13.328	12.931	13.728
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091115	8	0.013328	60	10	60-180	60	110	GapPrac	1	13	2	9	1	target	1	427	787	27962	13.721	12.850	39.953
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091121	8	0.013328	60	10	60-180	60	79	GapPrac	1	14	2	1	1	target	1	574	713	28675	13.328	13.097	13.551
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091126	8	0.013328	60	10	60-180	60	141	GapPrac	1	15	2	3	0	distractor	1	520	740	29415	13.328	12.959	13.721
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091132	8	0.013328	60	10	60-180	60	131	GapPrac	1	16	2	6	0	target	0	627	-1000	28415	13.328	12.871	13.773
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091137	8	0.013328	60	10	60-180	60	117	GapPrac	1	17	2	6	1	target	1	494	753	29168	13.328	12.874	13.798
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091143	8	0.013328	60	10	60-180	60	78	GapPrac	1	18	2	45	0	distractor	1	614	693	29861	13.328	13.102	13.556
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091149	8	0.013328	60	10	60-180	60	159	GapPrac	1	19	2	3	0	distractor	1	720	640	30501	13.328	13.103	13.554
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.090945	20101013.091155	8	0.013328	60	10	60-180	60	131	GapPrac	1	20	2	45	1	target	1	440	780	31281	13.328	13.109	13.553
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.091443	20101013.091451	8	0.013328	60	10	60-180	60	66	GapPrac	1	1	2	1	1	target	1	1480	260	31541	13.328	13.097	13.552
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.091443	20101013.091456	8	0.013328	60	10	60-180	60	83	GapPrac	1	2	2	1	1	distractor	0	1107	-1000	30541	13.328	13.307	13.347
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.091443	20101013.091502	8	0.013328	60	10	60-180	60	121	GapPrac	1	3	2	6	1	target	1	760	620	31161	13.328	13.310	13.346
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.091443	20101013.091508	8	0.013328	60	10	60-180	60	123	GapPrac	1	4	2	45	1	target	1	667	667	31828	13.328	13.050	13.597
DTProbeTrack02	20	ProbeTrack	12.1	SCS215a	20101013.091443	20101013.091514	8	0.013328	60	10	60-180	60	143	GapPrac	1	5	2	9	1	target	1	973	514	32342	13.327	12.863	13.793
