exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133254	8	0.013343	60	0	60-180	60	149	NoGap	1	1	2	1	1	target	1	893	554	554	13.328	13.292	13.363
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133300	8	0.013343	60	0	60-180	60	177	NoGap	1	2	2	9	0	target	0	640	-1000	-446	13.328	13.116	13.538
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133307	8	0.013343	60	0	60-180	60	166	NoGap	1	3	2	45	0	distractor	1	387	807	361	13.328	13.109	13.579
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133313	8	0.013343	60	0	60-180	60	61	NoGap	1	4	2	6	0	distractor	1	614	693	1054	13.328	13.292	13.364
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133318	8	0.013343	60	0	60-180	60	101	NoGap	1	5	2	1	1	target	1	414	793	1847	13.328	13.293	13.363
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133323	8	0.013343	60	0	60-180	60	149	NoGap	1	6	2	3	1	target	1	600	700	2547	13.328	13.293	13.363
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133329	8	0.013343	60	0	60-180	60	111	NoGap	1	7	2	6	1	target	1	534	733	3280	13.328	13.220	13.410
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133334	8	0.013343	60	0	60-180	60	85	NoGap	1	8	2	45	1	target	1	440	780	4060	13.494	13.150	39.949
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133340	8	0.013343	60	0	60-180	60	97	NoGap	1	9	2	1	1	multi	-2	600	-1000	3060	13.388	13.286	26.390
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133345	8	0.013343	60	0	60-180	60	67	NoGap	1	10	2	1	1	target	1	520	740	3800	13.328	13.292	13.363
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133350	8	0.013343	60	0	60-180	60	123	NoGap	1	11	2	6	1	target	1	387	807	4607	13.328	13.292	13.363
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133355	8	0.013343	60	0	60-180	60	75	NoGap	1	12	2	45	1	target	1	347	827	5434	13.328	13.292	13.362
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133400	8	0.013343	60	0	60-180	60	155	NoGap	1	13	2	9	1	target	1	427	787	6221	13.328	12.954	13.701
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133406	8	0.013343	60	0	60-180	60	79	NoGap	1	14	2	3	1	target	1	467	767	6988	13.328	13.291	13.363
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133411	8	0.013343	60	0	60-180	60	180	NoGap	1	15	2	1	0	distractor	1	480	760	7748	13.328	12.969	13.670
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133417	8	0.013343	60	0	60-180	60	114	NoGap	1	16	2	1	0	distractor	1	507	747	8495	13.386	13.257	26.622
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133422	8	0.013343	60	0	60-180	60	139	NoGap	1	17	2	45	1	target	1	480	760	9255	13.373	13.214	26.640
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133429	8	0.013343	60	0	60-180	60	176	NoGap	1	18	2	3	1	target	1	467	767	10022	13.328	13.085	13.569
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133435	8	0.013343	60	0	60-180	60	77	NoGap	1	19	2	1	0	distractor	1	587	707	10729	13.328	13.148	13.508
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133440	8	0.013343	60	0	60-180	60	105	NoGap	1	20	2	1	0	distractor	1	563	719	11448	13.387	13.181	26.685
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133445	8	0.013343	60	0	60-180	60	67	NoGap	1	21	2	6	0	distractor	1	534	733	12181	13.328	13.167	13.456
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133450	8	0.013343	60	0	60-180	60	176	NoGap	1	22	2	9	0	distractor	1	494	753	12934	13.328	13.290	13.363
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133456	8	0.013343	60	0	60-180	60	113	NoGap	1	23	2	9	1	target	1	560	720	13654	13.328	13.293	13.363
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133501	8	0.013343	60	0	60-180	60	131	NoGap	1	24	2	3	0	distractor	1	534	733	14387	13.328	13.105	13.551
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133507	8	0.013343	60	0	60-180	60	84	NoGap	1	25	2	9	0	distractor	1	480	760	15147	13.328	13.292	13.363
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133512	8	0.013343	60	0	60-180	60	87	NoGap	1	26	2	9	0	distractor	1	441	780	15927	13.328	13.114	13.541
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133517	8	0.013343	60	0	60-180	60	97	NoGap	1	27	2	3	0	target	0	507	-1000	14927	13.328	13.293	13.363
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133522	8	0.013343	60	0	60-180	60	154	NoGap	1	28	2	6	1	target	1	587	707	15634	13.328	13.293	13.363
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133528	8	0.013343	60	0	60-180	60	75	NoGap	1	29	2	3	1	target	1	480	760	16394	13.469	13.105	40.187
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133532	8	0.013343	60	0	60-180	60	92	NoGap	1	30	2	9	1	target	1	454	773	17167	13.328	13.293	13.363
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133537	8	0.013343	60	0	60-180	60	68	NoGap	1	31	2	3	0	distractor	1	534	733	17900	13.328	13.291	13.363
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133542	8	0.013343	60	0	60-180	60	114	NoGap	1	32	2	45	1	target	1	334	833	18733	13.328	13.232	13.423
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133548	8	0.013343	60	0	60-180	60	136	NoGap	1	33	2	45	0	distractor	1	534	733	19466	13.328	13.254	13.435
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133554	8	0.013343	60	0	60-180	60	72	NoGap	1	34	2	45	0	distractor	1	560	720	20186	13.328	13.293	13.363
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133559	8	0.013343	60	0	60-180	60	168	NoGap	1	35	2	6	1	target	1	410	795	20981	13.423	13.047	39.980
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133605	8	0.013343	60	0	60-180	60	154	NoGap	1	36	2	3	0	distractor	1	427	787	21768	13.328	13.168	13.521
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133611	8	0.013343	60	0	60-180	60	166	NoGap	1	37	2	6	0	distractor	1	427	787	22555	13.328	13.293	13.364
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133617	8	0.013343	60	0	60-180	60	97	NoGap	1	38	2	9	1	target	1	427	787	23342	13.328	13.293	13.363
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133622	8	0.013343	60	0	60-180	60	174	NoGap	1	39	2	6	0	distractor	1	440	780	24122	13.328	13.182	13.506
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133234	20101008.133628	8	0.013343	60	0	60-180	60	154	NoGap	1	40	2	45	0	distractor	1	454	773	24895	13.328	13.202	13.486
DTProbeTrack02	16	ProbeTrack	12.1	SCS215a	20101008.133718	20101008.133723	8	0.013328	60	10	60-180	60	158	GapPrac	1	1	2	3	1	target	1	374	813	25708	13.328	12.849	13.798
