exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160217	8	0.013328	60	0	60-180	60	120	NoGap	None	1	1	2	3	1	target	1	11175	0	0	13.379	13.100	13.552
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160415	8	0.013328	60	0	60-180	60	141	NoGap	None	1	2	2	0	1	target	1	1167	417	417	13.328	13.295	13.355
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160424	8	0.013328	60	0	60-180	60	143	NoGap	None	1	3	2	30	0	distractor	1	1109	446	863	13.328	12.874	13.809
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160450	8	0.013328	60	0	60-180	60	119	NoGap	None	1	4	2	1	1	target	1	1113	444	1307	13.328	13.056	13.608
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160458	8	0.013328	60	0	60-180	60	159	NoGap	None	1	5	2	3	1	target	1	1116	442	1749	13.328	13.092	13.551
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160506	8	0.013328	60	0	60-180	60	119	NoGap	None	1	6	2	30	1	target	1	1037	482	2231	13.328	12.828	13.821
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160516	8	0.013328	60	0	60-180	60	130	NoGap	None	1	7	2	3	0	distractor	1	1039	481	2712	13.328	13.306	13.349
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160524	8	0.013328	60	0	60-180	60	149	NoGap	None	1	8	2	30	0	distractor	1	1026	487	3199	13.328	13.135	13.529
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160532	8	0.013328	60	0	60-180	60	69	NoGap	None	1	9	2	1	1	target	1	1057	472	3671	13.328	13.172	13.483
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160538	8	0.013328	60	0	60-180	60	157	NoGap	None	1	10	2	1	0	distractor	1	1007	497	4168	13.328	13.139	13.525
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160545	8	0.013328	60	0	60-180	60	161	NoGap	None	1	11	2	1	0	distractor	1	979	511	4679	13.328	13.084	13.572
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160555	8	0.013328	60	0	60-180	60	139	NoGap	None	1	12	2	0	1	target	1	1059	471	5150	13.328	13.271	13.392
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160603	8	0.013328	60	0	60-180	60	113	NoGap	None	1	13	2	3	0	distractor	1	1020	490	5640	13.328	13.055	13.595
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160610	8	0.013328	60	0	60-180	60	78	NoGap	None	1	14	2	30	1	target	1	984	508	6148	13.328	13.094	13.546
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160617	8	0.013328	60	0	60-180	60	174	NoGap	None	1	15	2	1	1	target	1	1001	500	6648	13.328	13.112	13.538
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160624	8	0.013328	60	0	60-180	60	124	NoGap	None	1	16	2	3	0	distractor	1	1044	478	7126	13.328	12.851	13.807
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160634	8	0.013328	60	0	60-180	60	88	NoGap	None	1	17	2	3	1	target	1	986	507	7633	13.328	13.307	13.348
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160640	8	0.013328	60	0	60-180	60	161	NoGap	None	1	18	2	30	1	target	1	1012	494	8127	13.328	12.906	13.750
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160647	8	0.013328	60	0	60-180	60	70	NoGap	None	1	19	2	30	1	target	1	1044	478	8605	13.385	13.307	26.579
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160654	8	0.013328	60	0	60-180	60	138	NoGap	None	1	20	2	1	0	distractor	1	952	524	9129	13.328	13.156	13.457
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160701	8	0.013328	60	0	60-180	60	122	NoGap	None	1	21	2	1	0	distractor	1	983	509	9638	13.328	12.935	13.715
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160709	8	0.013328	60	0	60-180	60	107	NoGap	None	1	22	2	0	0	distractor	1	1004	498	10136	13.328	12.911	13.746
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160716	8	0.013328	60	0	60-180	60	149	NoGap	None	1	23	2	30	0	distractor	1	992	504	10640	13.328	12.885	13.807
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160723	8	0.013328	60	0	60-180	60	90	NoGap	None	1	24	2	1	0	distractor	1	1028	486	11126	13.328	13.021	13.625
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160730	8	0.013328	60	0	60-180	60	125	NoGap	None	1	25	2	0	1	target	1	422	789	11915	13.328	12.876	13.799
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160736	8	0.013328	60	0	60-180	60	64	NoGap	None	1	26	2	0	0	distractor	1	518	741	12656	13.328	13.299	13.358
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160746	8	0.013328	60	0	60-180	60	93	NoGap	None	1	27	2	3	0	distractor	1	465	768	13424	13.328	12.906	13.744
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160752	8	0.013328	60	0	60-180	60	127	NoGap	None	1	28	2	3	0	distractor	1	377	812	14236	13.328	13.145	13.528
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160757	8	0.013328	60	0	60-180	60	146	NoGap	None	1	29	2	0	1	target	1	318	841	15077	13.328	13.308	13.350
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160804	8	0.013328	60	0	60-180	60	178	NoGap	None	1	30	2	1	1	target	1	334	833	15910	13.328	13.304	13.352
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160810	8	0.013328	60	0	60-180	60	147	NoGap	None	1	31	2	0	0	distractor	1	409	796	16706	13.327	12.904	13.759
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160817	8	0.013328	60	0	60-180	60	67	NoGap	None	1	32	2	30	0	distractor	1	447	777	17483	13.328	13.293	13.365
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160823	8	0.013328	60	0	60-180	60	100	NoGap	None	1	33	2	0	0	distractor	1	432	784	18267	13.328	13.093	13.551
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160829	8	0.013328	60	0	60-180	60	160	NoGap	None	1	34	2	0	1	target	1	279	861	19128	13.328	12.974	13.678
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160835	8	0.013328	60	0	60-180	60	115	NoGap	None	1	35	2	1	1	target	1	276	862	19990	13.328	13.309	13.350
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160841	8	0.013328	60	0	60-180	60	65	NoGap	None	1	36	2	3	1	target	1	352	824	20814	13.328	13.308	13.345
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160846	8	0.013328	60	0	60-180	60	129	NoGap	None	1	37	2	3	1	target	1	339	831	21645	13.328	13.308	13.352
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160853	8	0.013328	60	0	60-180	60	104	NoGap	None	1	38	2	30	1	target	1	383	809	22454	13.328	13.083	13.732
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160859	8	0.013328	60	0	60-180	60	74	NoGap	None	1	39	2	0	0	distractor	1	471	765	23219	13.328	13.090	13.565
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.160137	20120209.160904	8	0.013328	60	0	60-180	60	100	NoGap	None	1	40	2	30	0	distractor	1	402	799	24018	13.328	12.878	13.630
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161039	8	0.013327	60	10	60-180	60	143	GapPrac	Blank	1	1	2	0	0	distractor	1	658	671	24689	13.376	6.804	19.850
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161049	8	0.013327	60	10	60-180	60	161	GapPrac	Blank	1	2	2	0	1	target	1	318	841	25530	13.328	9.664	16.980
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161056	8	0.013327	60	10	60-180	60	152	GapPrac	Blank	1	3	2	3	0	distractor	1	393	804	26334	13.328	12.474	14.648
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161103	8	0.013327	60	10	60-180	60	74	GapPrac	Blank	1	4	2	30	1	target	1	305	848	27182	13.328	13.299	13.352
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161108	8	0.013327	60	10	60-180	60	64	GapPrac	Blank	1	5	2	30	0	distractor	1	460	770	27952	13.328	13.300	13.344
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161114	8	0.013327	60	10	60-180	60	162	GapPrac	Blank	1	6	2	0	0	distractor	1	534	733	28685	13.328	8.227	18.418
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161121	8	0.013327	60	10	60-180	60	100	GapPrac	Blank	1	7	2	3	0	target	0	475	-1000	27685	13.328	13.307	13.348
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161127	8	0.013327	60	10	60-180	60	96	GapPrac	Blank	1	8	2	1	0	distractor	1	431	785	28470	13.328	13.312	13.346
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161135	8	0.013327	60	10	60-180	60	157	GapPrac	Blank	1	9	2	0	1	target	1	402	799	29269	13.328	13.309	13.348
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161141	8	0.013327	60	10	60-180	60	157	GapPrac	Blank	1	10	2	30	1	target	1	339	831	30100	13.328	7.666	18.989
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161148	8	0.013327	60	10	60-180	60	150	GapPrac	Blank	1	11	2	1	0	distractor	1	469	766	30866	13.328	13.303	13.355
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161155	8	0.013327	60	10	60-180	60	87	GapPrac	Blank	1	12	2	3	1	target	1	341	830	31696	13.328	13.089	13.554
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161200	8	0.013327	60	10	60-180	60	104	GapPrac	Blank	1	13	2	0	1	target	1	314	843	32539	13.328	13.095	13.549
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161205	8	0.013327	60	10	60-180	60	131	GapPrac	Blank	1	14	2	30	1	target	1	320	840	33379	13.328	11.902	14.753
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161212	8	0.013327	60	10	60-180	60	68	GapPrac	Blank	1	15	2	1	1	target	1	293	854	34233	13.328	13.028	13.631
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161217	8	0.013327	60	10	60-180	60	110	GapPrac	Blank	1	16	2	0	0	distractor	1	495	753	34986	13.328	9.655	17.000
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161223	8	0.013327	60	10	60-180	60	169	GapPrac	Blank	1	17	2	3	1	target	1	399	801	35787	13.328	13.113	13.538
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161230	8	0.013327	60	10	60-180	60	102	GapPrac	Blank	1	18	2	30	0	distractor	1	432	784	36571	13.328	13.092	13.558
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161236	8	0.013327	60	10	60-180	60	173	GapPrac	Blank	1	19	2	3	0	distractor	1	483	759	37330	13.328	12.987	13.676
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161030	20120209.161243	8	0.013327	60	10	60-180	60	175	GapPrac	Blank	1	20	2	1	1	target	1	346	827	38157	13.328	13.095	13.561
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161334	8	0.013306	60	10	60-180	60	104	GapExp	Blank	1	1	2	3	1	target	1	279	861	39018	13.390	13.286	13.365
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161341	8	0.013306	60	10	60-180	60	115	GapExp	Blank	1	2	2	30	1	target	1	476	762	39780	13.328	13.308	13.348
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161348	8	0.013306	60	10	60-180	60	151	GapExp	Blank	1	3	2	1	1	target	1	294	853	40633	13.328	13.299	13.356
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161354	8	0.013306	60	10	60-180	60	103	GapExp	Blank	1	4	2	0	0	target	0	493	-1000	39633	13.328	10.535	16.101
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161359	8	0.013306	60	10	60-180	60	91	GapExp	Blank	1	5	2	0	1	target	1	404	798	40431	13.328	13.117	13.557
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161405	8	0.013306	60	10	60-180	60	170	GapExp	Blank	1	6	2	30	0	distractor	1	461	770	41201	13.328	13.102	13.556
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161413	8	0.013306	60	10	60-180	60	151	GapExp	Blank	1	7	2	3	0	distractor	1	400	800	42001	13.328	13.101	13.549
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161419	8	0.013306	60	10	60-180	60	178	GapExp	Blank	1	8	2	1	0	distractor	1	442	779	42780	13.328	13.065	13.602
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161425	8	0.013306	60	10	60-180	60	64	GapExp	Blank	0	9	2	0	1	target	1	410	795	43575	13.328	13.309	13.348
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161431	8	0.013306	60	10	60-180	60	158	GapExp	Blank	0	10	2	3	1	target	1	278	861	44436	13.328	13.298	13.357
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161437	8	0.013306	60	10	60-180	60	159	GapExp	Blank	0	11	2	3	0	distractor	1	382	809	45245	13.328	13.310	13.348
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161444	8	0.013306	60	10	60-180	60	131	GapExp	Blank	0	12	2	0	1	target	1	302	849	46094	13.328	4.423	22.233
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161449	8	0.013306	60	10	60-180	60	133	GapExp	Blank	0	13	2	1	0	distractor	1	410	795	46889	13.328	12.998	13.638
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161455	8	0.013306	60	10	60-180	60	120	GapExp	Blank	0	14	2	0	1	target	1	360	820	47709	13.328	13.091	13.571
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161502	8	0.013306	60	10	60-180	60	62	GapExp	Blank	0	15	2	0	0	target	0	411	-1000	46709	13.328	10.328	16.316
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161507	8	0.013306	60	10	60-180	60	111	GapExp	Blank	0	16	2	30	0	distractor	1	439	781	47490	13.328	10.708	15.950
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161513	8	0.013306	60	10	60-180	60	119	GapExp	Blank	0	17	2	30	1	target	1	318	841	48331	13.328	6.292	20.417
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161519	8	0.013306	60	10	60-180	60	178	GapExp	Blank	0	18	2	1	1	target	1	295	853	49184	13.328	9.362	17.299
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161526	8	0.013306	60	10	60-180	60	100	GapExp	Blank	0	19	2	3	1	target	1	270	865	50049	13.328	13.310	13.351
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161531	8	0.013306	60	10	60-180	60	99	GapExp	Blank	0	20	2	30	1	target	1	268	866	50915	13.328	8.897	17.759
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161537	8	0.013306	60	10	60-180	60	180	GapExp	Blank	0	21	2	3	1	target	1	274	863	51778	13.328	13.108	13.555
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161544	8	0.013306	60	10	60-180	60	168	GapExp	Blank	0	22	2	3	0	distractor	1	471	765	52543	13.328	13.100	13.557
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161551	8	0.013306	60	10	60-180	60	176	GapExp	Blank	0	23	2	3	0	distractor	1	436	782	53325	13.328	6.351	20.307
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161558	8	0.013306	60	10	60-180	60	132	GapExp	Blank	0	24	2	0	0	distractor	1	452	774	54099	13.328	5.839	20.811
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161604	8	0.013306	60	10	60-180	60	67	GapExp	Blank	0	25	2	0	0	distractor	1	566	717	54816	13.328	13.308	13.352
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161609	8	0.013306	60	10	60-180	60	144	GapExp	Blank	0	26	2	1	1	target	1	307	847	55663	13.328	13.306	13.350
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161615	8	0.013306	60	10	60-180	60	129	GapExp	Blank	0	27	2	30	0	distractor	1	360	820	56483	13.328	13.292	13.364
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161622	8	0.013306	60	10	60-180	60	72	GapExp	Blank	0	28	2	3	1	target	1	435	783	57266	13.328	11.283	15.366
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161628	8	0.013306	60	10	60-180	60	74	GapExp	Blank	0	29	2	30	1	target	1	299	851	58117	13.328	11.347	15.306
ProbeTrack15	10	ProbeTrack	15.0	SCS215a	20120209.161321	20120209.161633	8	0.013306	60	10	60-180	60	69	GapExp	Blank	0	30	2	0	0	distractor	1	398	801	58918	13.328	13.307	13.361
