exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135540	8	0.013328	60	0	60-180	60	124	NoGap	None	1	1	2	3	1	target	1	567	717	717	13.382	4.270	22.404
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135714	8	0.013328	60	0	60-180	60	76	NoGap	None	1	2	2	0	1	target	1	431	785	1502	13.328	13.308	13.351
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135721	8	0.013328	60	0	60-180	60	177	NoGap	None	1	3	2	0	1	target	1	466	767	2269	13.328	13.088	13.550
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135729	8	0.013328	60	0	60-180	60	97	NoGap	None	1	4	2	30	1	target	1	374	813	3082	13.386	3.705	25.583
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135735	8	0.013328	60	0	60-180	60	85	NoGap	None	1	5	2	0	0	distractor	1	621	690	3772	13.392	4.712	28.342
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135743	8	0.013328	60	0	60-180	60	120	NoGap	None	1	6	2	0	1	target	1	352	824	4596	13.318	12.185	13.505
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135751	8	0.013328	60	0	60-180	60	118	NoGap	None	1	7	2	0	0	distractor	1	596	702	5298	13.328	13.091	13.563
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135758	8	0.013328	60	0	60-180	60	156	NoGap	None	1	8	2	3	0	distractor	1	374	813	6111	13.328	13.094	13.549
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135806	8	0.013328	60	0	60-180	60	179	NoGap	None	1	9	2	0	0	distractor	1	351	825	6936	13.328	6.898	19.765
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135813	8	0.013328	60	0	60-180	60	83	NoGap	None	1	10	2	30	0	distractor	1	380	810	7746	13.328	13.098	13.558
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135819	8	0.013328	60	0	60-180	60	75	NoGap	None	1	11	2	30	1	target	1	488	756	8502	13.328	13.213	13.463
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135826	8	0.013328	60	0	60-180	60	133	NoGap	None	1	12	2	3	1	target	1	508	746	9248	13.328	5.039	21.616
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135833	8	0.013328	60	0	60-180	60	92	NoGap	None	1	13	2	1	1	target	1	417	792	10040	13.328	13.305	13.352
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135842	8	0.013328	60	0	60-180	60	66	NoGap	None	1	14	2	1	1	target	1	458	771	10811	13.328	9.785	16.871
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135850	8	0.013328	60	0	60-180	60	146	NoGap	None	1	15	2	30	1	target	1	328	836	11647	13.328	8.469	18.189
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135857	8	0.013328	60	0	60-180	60	143	NoGap	None	1	16	2	3	1	target	1	364	818	12465	13.328	5.088	21.576
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135904	8	0.013328	60	0	60-180	60	168	NoGap	None	1	17	2	1	1	target	1	384	808	13273	13.328	13.308	13.344
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135910	8	0.013328	60	0	60-180	60	146	NoGap	None	1	18	2	0	1	target	1	326	837	14110	13.328	13.098	13.558
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135917	8	0.013328	60	0	60-180	60	108	NoGap	None	1	19	2	30	1	target	1	520	740	14850	13.328	13.306	13.344
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135926	8	0.013328	60	0	60-180	60	108	NoGap	None	1	20	2	3	0	distractor	1	526	737	15587	13.328	13.306	13.355
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135935	8	0.013328	60	0	60-180	60	65	NoGap	None	1	21	2	0	1	target	1	334	833	16420	13.328	13.304	13.358
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135940	8	0.013328	60	0	60-180	60	87	NoGap	None	1	22	2	1	0	distractor	1	483	759	17179	13.328	11.435	15.221
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135946	8	0.013328	60	0	60-180	60	173	NoGap	None	1	23	2	3	0	distractor	1	496	752	17931	13.328	13.092	13.564
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.135956	8	0.013328	60	0	60-180	60	105	NoGap	None	1	24	2	30	0	distractor	1	430	785	18716	13.328	13.238	13.410
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.140002	8	0.013328	60	0	60-180	60	122	NoGap	None	1	25	2	1	0	distractor	1	558	721	19437	13.328	13.308	13.347
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.140010	8	0.013328	60	0	60-180	60	153	NoGap	None	1	26	2	3	1	target	1	414	793	20230	13.328	13.106	13.543
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.140019	8	0.013328	60	0	60-180	60	124	NoGap	None	1	27	2	3	0	distractor	1	521	740	20970	13.328	10.297	16.357
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.140026	8	0.013328	60	0	60-180	60	77	NoGap	None	1	28	2	3	1	target	1	382	809	21779	13.328	13.306	13.358
ProbeTrack15	13	ProbeTrack	15.0	SCS215a	20120501.135536	20120501.140035	8	0.013328	60	0	60-180	60	169	NoGap	None	1	29	2	30	0	distractor	1	352	824	22603	13.328	5.423	21.232
