exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.155850	8	0.013328	60	0	60-180	60	176	NoGap	None	1	1	2	0	0	distractor	1	1425	288	288	13.371	13.294	13.357
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160032	8	0.013328	60	0	60-180	60	138	NoGap	None	1	2	2	3	1	target	1	577	712	1000	13.328	13.307	13.348
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160043	8	0.013328	60	0	60-180	60	90	NoGap	None	1	3	2	30	1	target	1	497	752	1752	13.328	13.306	13.344
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160054	8	0.013328	60	0	60-180	60	152	NoGap	None	1	4	2	1	1	target	1	392	804	2556	13.328	13.282	13.375
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160103	8	0.013328	60	0	60-180	60	80	NoGap	None	1	5	2	0	1	distractor	0	380	-1000	1556	13.328	13.308	13.348
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160109	8	0.013328	60	0	60-180	60	150	NoGap	None	1	6	2	30	0	early	-4	-3620	-1000	556	13.328	13.305	13.346
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160117	8	0.013328	60	0	60-180	60	104	NoGap	None	1	7	2	30	1	target	1	585	708	1264	13.328	13.030	13.613
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160125	8	0.013328	60	0	60-180	60	112	NoGap	None	1	8	2	3	0	distractor	1	697	652	1916	13.328	13.282	13.367
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160131	8	0.013328	60	0	60-180	60	173	NoGap	None	1	9	2	1	1	target	1	650	675	2591	13.328	13.306	13.348
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160139	8	0.013328	60	0	60-180	60	119	NoGap	None	1	10	2	0	0	distractor	1	462	769	3360	13.328	13.311	13.349
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160145	8	0.013328	60	0	60-180	60	94	NoGap	None	1	11	2	1	0	distractor	1	439	781	4141	13.328	13.094	13.551
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160154	8	0.013328	60	0	60-180	60	62	NoGap	None	1	12	2	1	0	distractor	1	354	823	4964	13.328	13.308	13.346
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160159	8	0.013328	60	0	60-180	60	88	NoGap	None	1	13	2	1	0	distractor	1	402	799	5763	13.328	12.866	13.792
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160206	8	0.013328	60	0	60-180	60	176	NoGap	None	1	14	2	3	1	distractor	0	323	-1000	4763	13.328	12.833	13.809
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160213	8	0.013328	60	0	60-180	60	176	NoGap	None	1	15	2	0	0	distractor	1	571	715	5478	13.328	13.307	13.345
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160220	8	0.013328	60	0	60-180	60	173	NoGap	None	1	16	2	30	0	distractor	1	687	657	6135	13.328	13.308	13.348
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160228	8	0.013328	60	0	60-180	60	67	NoGap	None	1	17	2	3	0	distractor	1	699	651	6786	13.328	13.308	13.343
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160233	8	0.013328	60	0	60-180	60	62	NoGap	None	1	18	2	3	1	target	1	394	803	7589	13.328	13.308	13.347
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160244	8	0.013328	60	0	60-180	60	125	NoGap	None	1	19	2	3	0	distractor	1	432	784	8373	13.328	13.097	13.551
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160250	8	0.013328	60	0	60-180	60	113	NoGap	None	1	20	2	1	1	target	1	404	798	9171	13.328	12.911	13.749
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160256	8	0.013328	60	0	60-180	60	78	NoGap	None	1	21	2	0	1	target	1	497	752	9923	13.328	13.098	13.551
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160304	8	0.013328	60	0	60-180	60	172	NoGap	None	1	22	2	3	0	distractor	1	406	797	10720	13.328	12.879	13.772
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160311	8	0.013328	60	0	60-180	60	137	NoGap	None	1	23	2	1	1	target	1	450	775	11495	13.328	12.855	13.791
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160318	8	0.013328	60	0	60-180	60	81	NoGap	None	1	24	2	1	1	target	1	473	764	12259	13.328	12.876	13.779
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160324	8	0.013328	60	0	60-180	60	83	NoGap	None	1	25	2	30	0	distractor	1	434	783	13042	13.328	13.307	13.344
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160329	8	0.013328	60	0	60-180	60	77	NoGap	None	1	26	2	3	0	distractor	1	416	792	13834	13.328	13.303	13.350
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160335	8	0.013328	60	0	60-180	60	80	NoGap	None	1	27	2	30	1	target	1	403	799	14633	13.328	12.913	13.765
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160341	8	0.013328	60	0	60-180	60	157	NoGap	None	1	28	2	0	1	target	1	317	842	15475	13.328	12.997	13.653
ProbeTrack15	7	ProbeTrack	15.0	SCS215a	20120207.155842	20120207.160348	8	0.013328	60	0	60-180	60	162	NoGap	None	1	29	2	0	0	distractor	1	445	778	16253	13.328	13.212	13.457
