exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.131709	8	0.013328	60	0	60-180	60	104	NoGap	None	1	1	2	30	1	target	1	1409	296	296	13.377	12.834	13.789
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.131905	8	0.013328	60	0	60-180	60	174	NoGap	None	1	2	2	0	1	target	1	759	621	917	14.218	12.837	53.612
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.131917	8	0.013328	60	0	60-180	60	86	NoGap	None	1	3	2	30	0	distractor	1	864	568	1485	13.434	13.158	40.116
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.131926	8	0.013328	60	0	60-180	60	114	NoGap	None	1	4	2	3	0	distractor	1	793	604	2089	13.328	13.115	13.536
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.131933	8	0.013328	60	0	60-180	60	171	NoGap	None	1	5	2	0	1	target	1	615	693	2782	13.328	13.091	13.573
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.131941	8	0.013328	60	0	60-180	60	67	NoGap	None	1	6	2	1	1	distractor	0	736	-1000	1782	13.328	13.298	13.356
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.131947	8	0.013328	60	0	60-180	60	78	NoGap	None	1	7	2	1	0	distractor	1	752	624	2406	13.328	13.083	13.576
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.131954	8	0.013328	60	0	60-180	60	160	NoGap	None	1	8	2	3	0	distractor	1	492	754	3160	13.328	13.098	13.556
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132002	8	0.013328	60	0	60-180	60	179	NoGap	None	1	9	2	3	0	distractor	1	580	710	3870	13.328	13.092	13.562
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132010	8	0.013328	60	0	60-180	60	67	NoGap	None	1	10	2	0	0	distractor	1	587	707	4577	13.328	13.115	13.537
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132016	8	0.013328	60	0	60-180	60	90	NoGap	None	1	11	2	3	0	distractor	1	600	700	5277	13.328	13.290	13.382
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132023	8	0.013328	60	0	60-180	60	121	NoGap	None	1	12	2	1	0	distractor	1	454	773	6050	13.328	13.110	13.557
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132037	8	0.013328	60	0	60-180	60	134	NoGap	None	1	13	2	1	1	target	1	1294	353	6403	13.328	13.093	13.557
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132044	8	0.013328	60	0	60-180	60	145	NoGap	None	1	14	2	30	0	distractor	1	577	712	7115	13.328	13.096	13.583
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132051	8	0.013328	60	0	60-180	60	143	NoGap	None	1	15	2	3	1	target	1	653	674	7789	13.328	13.233	13.427
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132058	8	0.013328	60	0	60-180	60	180	NoGap	None	1	16	2	1	0	distractor	1	505	748	8537	13.328	13.094	13.563
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132105	8	0.013328	60	0	60-180	60	131	NoGap	None	1	17	2	0	1	target	1	559	721	9258	13.328	13.083	13.510
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132137	8	0.013328	60	0	60-180	60	132	NoGap	None	1	18	2	30	0	distractor	1	542	729	9987	13.853	13.067	39.891
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132144	8	0.013328	60	0	60-180	60	104	NoGap	None	1	19	2	1	1	target	1	720	640	10627	13.328	13.148	13.516
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132150	8	0.013328	60	0	60-180	60	67	NoGap	None	1	20	2	30	1	target	1	421	790	11417	13.328	13.258	13.401
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132155	8	0.013328	60	0	60-180	60	93	NoGap	None	1	21	2	1	1	target	1	553	724	12141	13.328	13.070	13.582
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132202	8	0.013328	60	0	60-180	60	124	NoGap	None	1	22	2	30	0	distractor	1	510	745	12886	13.328	13.165	13.497
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132209	8	0.013328	60	0	60-180	60	94	NoGap	None	1	23	2	0	1	distractor	0	648	-1000	11886	13.328	13.090	13.564
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132215	8	0.013328	60	0	60-180	60	89	NoGap	None	1	24	2	0	0	distractor	1	654	673	12559	13.328	13.092	13.559
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132221	8	0.013328	60	0	60-180	60	141	NoGap	None	1	25	2	30	1	target	1	497	752	13311	13.328	13.115	13.538
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132228	8	0.013328	60	0	60-180	60	133	NoGap	None	1	26	2	30	0	distractor	1	578	711	14022	13.328	13.075	13.566
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132235	8	0.013328	60	0	60-180	60	129	NoGap	None	1	27	2	3	1	target	1	577	712	14734	13.328	13.093	13.571
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132242	8	0.013328	60	0	60-180	60	169	NoGap	None	1	28	2	30	1	target	1	358	821	15555	13.328	13.057	13.598
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132250	8	0.013328	60	0	60-180	60	140	NoGap	None	1	29	2	1	0	distractor	1	602	699	16254	13.328	13.098	13.557
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132257	8	0.013328	60	0	60-180	60	171	NoGap	None	1	30	2	0	1	target	1	389	806	17060	13.328	13.079	13.562
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132304	8	0.013328	60	0	60-180	60	164	NoGap	None	1	31	2	3	1	target	1	522	739	17799	13.328	13.057	13.598
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132310	8	0.013328	60	0	60-180	60	100	NoGap	None	1	32	2	1	1	target	1	644	678	18477	13.328	13.086	13.573
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132317	8	0.013328	60	0	60-180	60	111	NoGap	None	1	33	2	3	0	distractor	1	559	721	19198	13.328	13.064	13.516
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132323	8	0.013328	60	0	60-180	60	124	NoGap	None	1	34	2	3	1	distractor	0	377	-1000	18198	13.328	13.212	13.406
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132329	8	0.013328	60	0	60-180	60	126	NoGap	None	1	35	2	1	0	distractor	1	545	728	18926	13.328	13.269	13.394
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132335	8	0.013328	60	0	60-180	60	132	NoGap	None	1	36	2	0	0	distractor	1	729	636	19562	13.328	13.239	13.426
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132342	8	0.013328	60	0	60-180	60	180	NoGap	None	1	37	2	0	0	distractor	1	554	723	20285	13.507	13.085	39.884
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132349	8	0.013328	60	0	60-180	60	79	NoGap	None	1	38	2	3	1	target	1	517	742	21027	13.328	13.095	13.524
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132354	8	0.013328	60	0	60-180	60	78	NoGap	None	1	39	2	0	0	distractor	1	568	716	21743	13.328	13.093	13.562
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.131701	20120508.132400	8	0.013328	60	0	60-180	60	63	NoGap	None	1	40	2	30	1	target	1	511	745	22488	13.328	13.052	13.576
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.132500	20120508.132512	8	0.013328	60	10	60-180	60	135	GapPrac	SmallFlash	1	1	2	0	1	target	1	743	629	23117	13.376	8.874	17.790
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.132500	20120508.132521	8	0.013328	60	10	60-180	60	103	GapPrac	SmallFlash	1	2	2	1	1	target	1	580	710	23827	13.328	10.402	16.250
ProbeTrack15	15	ProbeTrack	15.0	SCS215b	20120508.132500	20120508.132527	8	0.013328	60	10	60-180	60	62	GapPrac	SmallFlash	1	3	2	30	1	target	1	609	696	24523	13.328	13.301	13.366
