exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	gaptype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	pts	tpts	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack15	1	ProbeTrack	15.0	SCS215a	20120202.121820	20120202.121839	8	0.013328	60	0	60-180	60	99	NoGap	None	1	1	2	1	0	distractor	1	3423	0	0	13.668	12.881	40.443
ProbeTrack15	1	ProbeTrack	15.0	SCS215a	20120202.121820	20120202.122016	8	0.013328	60	0	60-180	60	143	NoGap	None	1	2	2	0	0	target	0	563	-1000	-1000	13.328	13.182	13.534
ProbeTrack15	1	ProbeTrack	15.0	SCS215a	20120202.121820	20120202.122028	8	0.013328	60	0	60-180	60	100	NoGap	None	1	3	2	30	0	target	0	388	-1000	-2000	13.328	13.098	13.555
ProbeTrack15	1	ProbeTrack	15.0	SCS215a	20120202.121820	20120202.122124	8	0.013328	60	0	60-180	60	135	NoGap	None	1	4	2	30	1	target	1	458	771	-1229	13.328	13.113	13.540
ProbeTrack15	1	ProbeTrack	15.0	SCS215a	20120202.121820	20120202.122133	8	0.013328	60	0	60-180	60	101	NoGap	None	1	5	2	3	1	target	1	521	740	-489	13.328	13.161	13.510
ProbeTrack15	1	ProbeTrack	15.0	SCS215a	20120202.121820	20120202.122145	8	0.013328	60	0	60-180	60	87	NoGap	None	1	6	2	1	0	distractor	1	680	660	171	13.328	13.116	13.538
ProbeTrack15	1	ProbeTrack	15.0	SCS215a	20120202.121820	20120202.122153	8	0.013328	60	0	60-180	60	115	NoGap	None	1	7	2	30	0	target	0	461	-1000	-829	13.380	13.089	26.782
ProbeTrack15	1	ProbeTrack	15.0	SCS215a	20120202.121820	20120202.122202	8	0.013328	60	0	60-180	60	140	NoGap	None	1	8	2	30	0	target	0	438	-1000	-1829	13.375	13.029	26.940
ProbeTrack15	1	ProbeTrack	15.0	SCS215a	20120202.121820	20120202.122209	8	0.013328	60	0	60-180	60	148	NoGap	None	1	9	2	3	1	target	1	529	736	-1093	13.328	13.079	13.561
ProbeTrack15	1	ProbeTrack	15.0	SCS215a	20120202.121820	20120202.122218	8	0.013328	60	0	60-180	60	135	NoGap	None	1	10	2	1	1	target	1	483	759	-334	13.328	13.098	13.558
ProbeTrack15	1	ProbeTrack	15.0	SCS215a	20120202.121820	20120202.122224	8	0.013328	60	0	60-180	60	104	NoGap	None	1	11	2	3	0	target	0	469	-1000	-1334	13.389	13.055	26.771
ProbeTrack15	1	ProbeTrack	15.0	SCS215a	20120202.121820	20120202.122232	8	0.013328	60	0	60-180	60	133	NoGap	None	1	12	2	3	0	target	0	435	-1000	-2334	13.328	13.097	13.560
