exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack7	30	ProbeTrack	1406	SCS215b	733725.441161	733725.441575	8	0.013328	60	0	60-180	60	69	NoGap	1	1	4	3	0	distractor	1	6851	13.328	13.293	13.363
ProbeTrack7	30	ProbeTrack	1406	SCS215b	733725.441161	733725.441807	8	0.013328	60	0	60-180	60	106	NoGap	1	2	4	3	1	distractor	0	3319	13.328	13.293	13.363
ProbeTrack7	30	ProbeTrack	1406	SCS215b	733725.441161	733725.441950	8	0.013328	60	0	60-180	60	149	NoGap	1	3	4	96	1	target	1	1120	13.328	13.293	13.363
ProbeTrack7	30	ProbeTrack	1406	SCS215b	733725.441161	733725.442054	8	0.013328	60	0	60-180	60	94	NoGap	1	4	4	6	0	distractor	1	1626	13.328	13.293	13.363
ProbeTrack7	30	ProbeTrack	1406	SCS215b	733725.441161	733725.442141	8	0.013328	60	0	60-180	60	105	NoGap	1	5	4	6	1	target	1	1293	13.328	13.292	13.363
ProbeTrack7	30	ProbeTrack	1406	SCS215b	733725.441161	733725.442224	8	0.013328	60	0	60-180	60	125	NoGap	1	6	4	3	0	distractor	1	1333	13.328	13.290	13.363
ProbeTrack7	30	ProbeTrack	1406	SCS215b	733725.441161	733725.442310	8	0.013328	60	0	60-180	60	146	NoGap	1	7	4	3	1	target	1	1093	13.328	13.293	13.363
ProbeTrack7	30	ProbeTrack	1406	SCS215b	733725.441161	733725.442394	8	0.013328	60	0	60-180	60	144	NoGap	1	8	4	0	1	distractor	0	1080	13.328	13.293	13.363
ProbeTrack7	30	ProbeTrack	1406	SCS215b	733725.441161	733725.442476	8	0.013328	60	0	60-180	60	171	NoGap	1	9	4	96	0	target	0	1093	13.328	13.293	13.363
ProbeTrack7	30	ProbeTrack	1406	SCS215b	733725.441161	733725.442579	8	0.013328	60	0	60-180	60	92	NoGap	1	10	4	0	0	distractor	1	1173	13.328	13.293	13.363
ProbeTrack7	30	ProbeTrack	1406	SCS215b	733725.441161	733725.442656	8	0.013328	60	0	60-180	60	167	NoGap	1	11	4	96	0	distractor	1	1266	13.328	13.293	13.364
ProbeTrack7	30	ProbeTrack	1406	SCS215b	733725.441161	733725.442761	8	0.013328	60	0	60-180	60	146	NoGap	1	12	4	0	1	target	1	880	13.328	13.293	13.363
ProbeTrack7	30	ProbeTrack	1406	SCS215b	733725.441161	733725.442842	8	0.013328	60	0	60-180	60	62	NoGap	1	13	4	3	1	target	1	1080	13.328	13.293	13.363
ProbeTrack7	30	ProbeTrack	1406	SCS215b	733725.441161	733725.442911	8	0.013328	60	0	60-180	60	75	NoGap	1	14	4	0	0	distractor	1	1186	13.328	13.293	13.366
ProbeTrack7	30	ProbeTrack	1406	SCS215b	733725.441161	733725.442983	8	0.013328	60	0	60-180	60	146	NoGap	1	15	4	6	0	distractor	1	1000	13.328	13.293	13.363
