exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.343987	8	0.013327	60	0	60-180	60	161	NoGap	1	1	4	0	1	target	1	933	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.344101	8	0.013327	60	0	60-180	60	102	NoGap	1	2	4	6	1	distractor	0	920	13.328	13.293	13.362
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.344232	8	0.013327	60	0	60-180	60	115	NoGap	1	3	4	3	1	target	1	493	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.344326	8	0.013327	60	0	60-180	60	99	NoGap	1	4	4	3	1	target	1	560	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.344425	8	0.013327	60	0	60-180	60	82	NoGap	1	5	4	6	1	target	1	480	13.328	13.289	13.367
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.344521	8	0.013327	60	0	60-180	60	118	NoGap	1	6	4	3	0	target	0	360	13.328	13.289	13.365
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.344621	8	0.013327	60	0	60-180	60	138	NoGap	1	7	4	96	0	target	0	453	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.344712	8	0.013327	60	0	60-180	60	145	NoGap	1	8	4	3	0	distractor	1	760	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.344822	8	0.013327	60	0	60-180	60	89	NoGap	1	9	4	96	1	target	1	733	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.344906	8	0.013327	60	0	60-180	60	143	NoGap	1	10	4	0	0	distractor	1	520	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.344999	8	0.013327	60	0	60-180	60	83	NoGap	1	11	4	3	0	distractor	1	747	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.345094	8	0.013327	60	0	60-180	60	89	NoGap	1	12	4	6	1	target	1	613	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.345190	8	0.013327	60	0	60-180	60	147	NoGap	1	13	4	0	1	distractor	0	640	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.345294	8	0.013327	60	0	60-180	60	176	NoGap	1	14	4	0	1	target	1	520	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.345370	8	0.013327	60	0	60-180	60	105	NoGap	1	15	4	3	1	target	1	573	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.345446	8	0.013327	60	0	60-180	60	102	NoGap	1	16	4	96	0	distractor	1	693	13.328	13.292	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.345557	8	0.013327	60	0	60-180	60	157	NoGap	1	17	4	0	1	target	1	427	13.328	13.230	13.426
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.345656	8	0.013327	60	0	60-180	60	134	NoGap	1	18	4	96	1	distractor	0	600	13.328	13.292	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.345767	8	0.013327	60	0	60-180	60	107	NoGap	1	19	4	0	0	distractor	1	707	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.345833	8	0.013327	60	0	60-180	60	125	NoGap	1	20	4	6	0	distractor	1	640	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.345930	8	0.013327	60	0	60-180	60	70	NoGap	1	21	4	0	0	target	0	520	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.346007	8	0.013327	60	0	60-180	60	165	NoGap	1	22	4	96	0	distractor	1	600	13.328	13.293	13.364
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.346104	8	0.013327	60	0	60-180	60	121	NoGap	1	23	4	6	1	distractor	0	520	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.346194	8	0.013327	60	0	60-180	60	106	NoGap	1	24	4	6	0	distractor	1	3052	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.346304	8	0.013327	60	0	60-180	60	80	NoGap	1	25	4	96	1	target	1	547	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.346409	8	0.013327	60	0	60-180	60	153	NoGap	1	26	4	6	0	distractor	1	613	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.346506	8	0.013327	60	0	60-180	60	139	NoGap	1	27	4	96	0	target	0	547	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.346618	8	0.013327	60	0	60-180	60	130	NoGap	1	28	4	6	1	target	1	773	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.346700	8	0.013327	60	0	60-180	60	147	NoGap	1	29	4	96	1	target	1	747	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.346820	8	0.013327	60	0	60-180	60	80	NoGap	1	30	4	96	0	distractor	1	534	13.328	13.292	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.346908	8	0.013327	60	0	60-180	60	68	NoGap	1	31	4	0	0	distractor	1	733	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.346982	8	0.013327	60	0	60-180	60	136	NoGap	1	32	4	96	0	distractor	1	573	13.328	13.292	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.347077	8	0.013327	60	0	60-180	60	163	NoGap	1	33	4	0	0	distractor	1	573	13.328	13.292	13.367
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.347170	8	0.013327	60	0	60-180	60	71	NoGap	1	34	4	6	0	distractor	1	680	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.347253	8	0.013327	60	0	60-180	60	147	NoGap	1	35	4	0	1	target	1	480	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.347350	8	0.013327	60	0	60-180	60	152	NoGap	1	36	4	3	0	target	0	560	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.347428	8	0.013327	60	0	60-180	60	112	NoGap	1	37	4	3	1	target	1	920	13.328	13.292	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.347504	8	0.013327	60	0	60-180	60	91	NoGap	1	38	4	3	1	target	1	507	13.328	13.292	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.347574	8	0.013327	60	0	60-180	60	107	NoGap	1	39	4	6	0	distractor	1	467	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.347647	8	0.013327	60	0	60-180	60	146	NoGap	1	40	4	6	1	target	1	733	13.328	13.292	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.347727	8	0.013327	60	0	60-180	60	148	NoGap	1	41	4	3	0	distractor	1	587	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.347809	8	0.013327	60	0	60-180	60	114	NoGap	1	42	4	0	0	distractor	1	640	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.347888	8	0.013327	60	0	60-180	60	84	NoGap	1	43	4	3	0	distractor	1	733	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.347958	8	0.013327	60	0	60-180	60	133	NoGap	1	44	4	96	1	target	1	680	13.328	13.292	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.348054	8	0.013327	60	0	60-180	60	134	NoGap	1	45	4	3	1	target	1	533	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.348130	8	0.013327	60	0	60-180	60	122	NoGap	1	46	4	3	1	target	1	453	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.348209	8	0.013327	60	0	60-180	60	157	NoGap	1	47	4	0	1	target	1	454	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.348286	8	0.013327	60	0	60-180	60	66	NoGap	1	48	4	96	1	distractor	0	427	13.328	13.291	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.348364	8	0.013327	60	0	60-180	60	65	NoGap	1	49	4	6	1	target	1	427	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.343433	733716.348426	8	0.013327	60	0	60-180	60	107	NoGap	1	50	4	3	0	target	0	400	13.328	13.293	13.363
ProbeTrack7	7	ProbeTrack	1406	SCS215a	733716.349040	733716.349109	8	0.013327	60	10	60-180	60	135	GapPrac	1	1	3	3	1	target	1	520	13.328	13.293	13.363
