exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack7	24	ProbeTrack	1406	SCS215f	733725.340136	733725.340567	8	0.013328	60	0	60-180	60	109	NoGap	1	1	4	6	1	target	1	3092	13.328	13.320	13.335
ProbeTrack7	24	ProbeTrack	1406	SCS215f	733725.340136	733725.340733	8	0.013328	60	0	60-180	60	144	NoGap	1	2	4	96	0	distractor	1	573	13.328	13.324	13.333
ProbeTrack7	24	ProbeTrack	1406	SCS215f	733725.340136	733725.341162	8	0.013328	60	0	60-180	60	92	NoGap	1	3	4	6	1	distractor	0	533	13.328	13.316	13.340
ProbeTrack7	24	ProbeTrack	1406	SCS215f	733725.340136	733725.341258	8	0.013328	60	0	60-180	60	79	NoGap	1	4	4	6	0	distractor	1	1026	13.328	13.325	13.331
ProbeTrack7	24	ProbeTrack	1406	SCS215f	733725.340136	733725.341367	8	0.013328	60	0	60-180	60	68	NoGap	1	5	4	0	0	distractor	1	680	13.328	13.323	13.334
ProbeTrack7	24	ProbeTrack	1406	SCS215f	733725.340136	733725.341447	8	0.013328	60	0	60-180	60	93	NoGap	1	6	4	3	1	distractor	0	653	13.328	13.325	13.333
ProbeTrack7	24	ProbeTrack	1406	SCS215f	733725.340136	733725.341532	8	0.013328	60	0	60-180	60	164	NoGap	1	7	4	0	1	target	1	560	13.328	13.324	13.333
ProbeTrack7	24	ProbeTrack	1406	SCS215f	733725.340136	733725.341625	8	0.013328	60	0	60-180	60	79	NoGap	1	8	4	96	1	target	1	507	13.328	13.323	13.333
ProbeTrack7	24	ProbeTrack	1406	SCS215f	733725.340136	733725.341718	8	0.013328	60	0	60-180	60	172	NoGap	1	9	4	0	1	target	1	680	13.328	13.322	13.334
ProbeTrack7	24	ProbeTrack	1406	SCS215f	733725.340136	733725.341805	8	0.013328	60	0	60-180	60	159	NoGap	1	10	4	3	1	target	1	560	13.328	13.324	13.332
ProbeTrack7	24	ProbeTrack	1406	SCS215f	733725.340136	733725.341944	8	0.013328	60	0	60-180	60	73	NoGap	1	11	4	3	0	distractor	1	613	13.328	13.324	13.334
ProbeTrack7	24	ProbeTrack	1406	SCS215f	733725.340136	733725.342024	8	0.013328	60	0	60-180	60	160	NoGap	1	12	4	96	0	distractor	1	760	13.328	13.321	13.336
ProbeTrack7	24	ProbeTrack	1406	SCS215f	733725.340136	733725.342124	8	0.013328	60	0	60-180	60	75	NoGap	1	13	4	6	1	target	1	507	13.328	13.325	13.332
