exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.391196	8	0.013328	60	0	60-180	60	175	NoGap	1	1	4	0	0	target	0	2879	13.328	13.324	13.334
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.391347	8	0.013328	60	0	60-180	60	173	NoGap	1	2	4	0	1	distractor	0	667	13.328	13.322	13.334
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.391459	8	0.013328	60	0	60-180	60	154	NoGap	1	3	4	3	1	target	1	1200	13.328	13.324	13.334
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.391555	8	0.013328	60	0	60-180	60	104	NoGap	1	4	4	6	1	distractor	0	1093	13.328	13.324	13.333
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.391654	8	0.013328	60	0	60-180	60	172	NoGap	1	5	4	96	1	distractor	0	1266	13.328	13.323	13.333
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.391778	8	0.013328	60	0	60-180	60	150	NoGap	1	6	4	96	0	target	0	627	13.328	13.321	13.336
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.391904	8	0.013328	60	0	60-180	60	125	NoGap	1	7	4	6	0	distractor	1	1346	13.328	13.324	13.334
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.391998	8	0.013328	60	0	60-180	60	167	NoGap	1	8	4	96	1	distractor	0	640	13.328	13.324	13.332
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.392107	8	0.013328	60	0	60-180	60	67	NoGap	1	9	4	6	0	distractor	1	907	13.328	13.327	13.330
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.392188	8	0.013328	60	0	60-180	60	68	NoGap	1	10	4	96	0	target	0	507	13.328	13.324	13.334
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.392285	8	0.013328	60	0	60-180	60	147	NoGap	1	11	4	0	1	target	1	573	13.328	13.324	13.332
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.392373	8	0.013328	60	0	60-180	60	170	NoGap	1	12	4	6	1	distractor	0	294	13.328	13.323	13.334
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.392457	8	0.013328	60	0	60-180	60	154	NoGap	1	13	4	96	0	distractor	1	467	13.328	13.317	13.340
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.392555	8	0.013328	60	0	60-180	60	128	NoGap	1	14	4	0	0	distractor	1	733	13.328	13.324	13.333
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.392635	8	0.013328	60	0	60-180	60	63	NoGap	1	15	4	3	0	target	0	680	13.328	13.325	13.333
ProbeTrack7	29	ProbeTrack	1406	SCS215g	733725.390936	733725.392702	8	0.013328	60	0	60-180	60	178	NoGap	1	16	4	3	0	distractor	1	573	13.328	13.321	13.337
