exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.340727	8	0.013328	60	0	60-180	60	175	NoGap	1	1	4	0	1	distractor	0	2173	13.328	13.324	13.332
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.340876	8	0.013328	60	0	60-180	60	64	NoGap	1	2	4	96	0	distractor	1	1173	13.328	13.325	13.332
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.341018	8	0.013328	60	0	60-180	60	132	NoGap	1	3	4	6	0	distractor	1	1146	13.328	13.325	13.331
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.341122	8	0.013328	60	0	60-180	60	178	NoGap	1	4	4	3	1	target	1	667	13.328	13.323	13.332
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.341214	8	0.013328	60	0	60-180	60	167	NoGap	1	5	4	6	1	target	1	920	13.328	13.324	13.332
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.341306	8	0.013328	60	0	60-180	60	72	NoGap	1	6	4	3	0	distractor	1	773	13.328	13.325	13.332
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.341380	8	0.013328	60	0	60-180	60	79	NoGap	1	7	4	96	1	target	1	813	13.328	13.324	13.332
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.341467	8	0.013328	60	0	60-180	60	114	NoGap	1	8	4	3	0	distractor	1	840	13.328	13.323	13.333
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.341546	8	0.013328	60	0	60-180	60	111	NoGap	1	9	4	96	0	distractor	1	1173	13.328	13.323	13.333
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.341654	8	0.013328	60	0	60-180	60	105	NoGap	1	10	4	3	1	target	1	1040	13.328	13.323	13.333
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.341743	8	0.013328	60	0	60-180	60	174	NoGap	1	11	4	6	1	target	1	733	13.328	13.317	13.339
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.341829	8	0.013328	60	0	60-180	60	123	NoGap	1	12	4	96	1	target	1	813	13.328	13.322	13.334
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.341922	8	0.013328	60	0	60-180	60	150	NoGap	1	13	4	3	1	target	1	680	13.328	13.321	13.336
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.342002	8	0.013328	60	0	60-180	60	124	NoGap	1	14	4	96	1	target	1	547	13.328	13.321	13.334
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.342093	8	0.013328	60	0	60-180	60	120	NoGap	1	15	4	3	1	target	1	600	13.328	13.324	13.331
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.342168	8	0.013328	60	0	60-180	60	127	NoGap	1	16	4	96	0	distractor	1	520	13.328	13.317	13.340
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.342258	8	0.013328	60	0	60-180	60	91	NoGap	1	17	4	6	0	distractor	1	707	13.328	13.320	13.336
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.342329	8	0.013328	60	0	60-180	60	165	NoGap	1	18	4	0	0	distractor	1	1200	13.328	13.325	13.332
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.342429	8	0.013328	60	0	60-180	60	87	NoGap	1	19	4	6	0	distractor	1	1146	13.328	13.322	13.335
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.342505	8	0.013328	60	0	60-180	60	98	NoGap	1	20	4	96	0	distractor	1	1000	13.328	13.311	13.345
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.342600	8	0.013328	60	0	60-180	60	167	NoGap	1	21	4	3	1	target	1	1027	13.328	13.323	13.333
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.342690	8	0.013328	60	0	60-180	60	140	NoGap	1	22	4	0	0	target	0	867	13.328	13.320	13.337
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.342775	8	0.013328	60	0	60-180	60	112	NoGap	1	23	4	6	0	distractor	1	1080	13.328	13.324	13.333
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.342854	8	0.013328	60	0	60-180	60	140	NoGap	1	24	4	0	0	distractor	1	827	13.328	13.318	13.337
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.342936	8	0.013328	60	0	60-180	60	129	NoGap	1	25	4	6	1	target	1	853	13.328	13.323	13.333
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.343015	8	0.013328	60	0	60-180	60	144	NoGap	1	26	4	0	1	target	1	773	13.328	13.325	13.332
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.343094	8	0.013328	60	0	60-180	60	119	NoGap	1	27	4	0	1	distractor	0	947	13.328	13.325	13.333
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.343174	8	0.013328	60	0	60-180	60	149	NoGap	1	28	4	0	1	target	1	840	13.328	13.325	13.333
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.343257	8	0.013328	60	0	60-180	60	155	NoGap	1	29	4	96	0	distractor	1	973	13.328	13.323	13.334
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.343356	8	0.013328	60	0	60-180	60	176	NoGap	1	30	4	0	1	target	1	867	13.328	13.325	13.331
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.343442	8	0.013328	60	0	60-180	60	71	NoGap	1	31	4	0	1	target	1	813	13.328	13.323	13.332
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.343514	8	0.013328	60	0	60-180	60	175	NoGap	1	32	4	3	0	target	0	693	13.328	13.313	13.342
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.343600	8	0.013328	60	0	60-180	60	84	NoGap	1	33	4	6	1	target	1	813	13.328	13.325	13.333
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.343672	8	0.013328	60	0	60-180	60	153	NoGap	1	34	4	3	0	distractor	1	893	13.328	13.324	13.332
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.343754	8	0.013328	60	0	60-180	60	84	NoGap	1	35	4	3	1	target	1	1027	13.328	13.326	13.331
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.343829	8	0.013328	60	0	60-180	60	101	NoGap	1	36	4	96	0	distractor	1	920	13.328	13.323	13.334
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.343921	8	0.013328	60	0	60-180	60	126	NoGap	1	37	4	96	1	distractor	0	840	13.328	13.314	13.341
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.344013	8	0.013328	60	0	60-180	60	118	NoGap	1	38	4	0	0	distractor	1	1013	13.328	13.325	13.333
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.344105	8	0.013328	60	0	60-180	60	119	NoGap	1	39	4	0	0	distractor	1	973	13.328	13.325	13.332
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.344183	8	0.013328	60	0	60-180	60	178	NoGap	1	40	4	3	0	distractor	1	867	13.328	13.325	13.331
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.344274	8	0.013328	60	0	60-180	60	76	NoGap	1	41	4	96	1	distractor	0	813	13.328	13.318	13.339
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.344359	8	0.013328	60	0	60-180	60	131	NoGap	1	42	4	6	0	distractor	1	1147	13.328	13.290	13.367
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.344440	8	0.013328	60	0	60-180	60	83	NoGap	1	43	4	6	1	target	1	1146	13.328	13.322	13.334
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.344515	8	0.013328	60	0	60-180	60	166	NoGap	1	44	4	6	0	distractor	1	947	13.328	13.322	13.334
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.344604	8	0.013328	60	0	60-180	60	131	NoGap	1	45	4	3	1	target	1	893	13.328	13.325	13.332
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.344690	8	0.013328	60	0	60-180	60	140	NoGap	1	46	4	96	1	target	1	920	13.328	13.323	13.334
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.344785	8	0.013328	60	0	60-180	60	134	NoGap	1	47	4	3	0	target	0	880	13.328	13.324	13.333
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.344868	8	0.013328	60	0	60-180	60	179	NoGap	1	48	4	96	0	distractor	1	920	13.328	13.322	13.334
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.344974	8	0.013328	60	0	60-180	60	109	NoGap	1	49	4	6	1	distractor	0	853	13.328	13.322	13.336
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.340275	733718.345050	8	0.013328	60	0	60-180	60	156	NoGap	1	50	4	3	0	distractor	1	840	13.328	13.325	13.333
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.345573	733718.345881	8	0.013328	60	10	60-180	60	62	GapPrac	1	1	4	0	0	distractor	1	2639	13.328	13.323	13.333
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.345573	733718.346000	8	0.013328	60	10	60-180	60	159	GapPrac	1	2	4	3	0	distractor	1	1000	13.328	13.325	13.333
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.345573	733718.346104	8	0.013328	60	10	60-180	60	160	GapPrac	1	3	4	96	0	target	0	1173	13.328	13.321	13.336
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.345573	733718.346233	8	0.013328	60	10	60-180	60	116	GapPrac	1	4	4	6	0	distractor	1	1293	13.328	13.324	13.332
ProbeTrack7	16	ProbeTrack	1406	SCS215g	733718.345573	733718.346331	8	0.013328	60	10	60-180	60	88	GapPrac	1	5	4	3	0	distractor	1	907	13.328	13.324	13.332
