exp	sub	code	rev	comp	runtime	trialtime	nstim	refreshdur	cuedur	gapdur	gapOnsetRange	durPostProbe	gapOnsetTime	blocktype	prac	trial	ntargets	soa	probeTarget	resp	acc	rt	meanFrameDur	minFrameDur	maxFrameDur
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.342413	8	0.013328	60	0	60-180	60	177	NoGap	1	1	4	96	1	target	1	1160	13.328	13.292	13.364
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.342566	8	0.013328	60	0	60-180	60	123	NoGap	1	2	4	6	0	target	0	1066	13.328	13.293	13.367
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.342750	8	0.013328	60	0	60-180	60	86	NoGap	1	3	4	0	1	distractor	0	733	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.342835	8	0.013328	60	0	60-180	60	109	NoGap	1	4	4	3	0	target	0	613	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.342921	8	0.013328	60	0	60-180	60	123	NoGap	1	5	4	3	1	target	1	627	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.343195	8	0.013328	60	0	60-180	60	83	NoGap	1	6	4	0	0	distractor	1	707	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.343275	8	0.013328	60	0	60-180	60	158	NoGap	1	7	4	6	1	target	1	547	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.343359	8	0.013328	60	0	60-180	60	169	NoGap	1	8	4	3	0	target	0	440	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.343444	8	0.013328	60	0	60-180	60	165	NoGap	1	9	4	6	1	distractor	0	613	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.343527	8	0.013328	60	0	60-180	60	69	NoGap	1	10	4	96	0	target	0	747	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.343611	8	0.013328	60	0	60-180	60	114	NoGap	1	11	4	3	1	distractor	0	747	13.328	13.290	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.343689	8	0.013328	60	0	60-180	60	113	NoGap	1	12	4	0	1	target	1	427	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.343760	8	0.013328	60	0	60-180	60	85	NoGap	1	13	4	0	0	distractor	1	667	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.343826	8	0.013328	60	0	60-180	60	149	NoGap	1	14	4	6	1	target	1	387	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.343906	8	0.013328	60	0	60-180	60	73	NoGap	1	15	4	3	0	32	-3	773	13.328	13.291	13.366
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.343972	8	0.013328	60	0	60-180	60	65	NoGap	1	16	4	96	1	target	1	387	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.344048	8	0.013328	60	0	60-180	60	149	NoGap	1	17	4	3	0	distractor	1	827	13.328	13.291	13.365
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.344128	8	0.013328	60	0	60-180	60	118	NoGap	1	18	4	0	0	distractor	1	720	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.344197	8	0.013328	60	0	60-180	60	148	NoGap	1	19	4	3	1	target	1	467	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.344272	8	0.013328	60	0	60-180	60	129	NoGap	1	20	4	96	0	distractor	1	573	13.328	13.293	13.366
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.344357	8	0.013328	60	0	60-180	60	137	NoGap	1	21	4	96	1	target	1	600	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.344447	8	0.013328	60	0	60-180	60	147	NoGap	1	22	4	6	1	target	1	387	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.344521	8	0.013328	60	0	60-180	60	93	NoGap	1	23	4	6	1	target	1	653	13.328	13.292	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.344589	8	0.013328	60	0	60-180	60	113	NoGap	1	24	4	0	1	target	1	560	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.344657	8	0.013328	60	0	60-180	60	88	NoGap	1	25	4	96	1	target	1	520	13.328	13.293	13.364
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.344734	8	0.013328	60	0	60-180	60	93	NoGap	1	26	4	0	1	distractor	0	693	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.344826	8	0.013328	60	0	60-180	60	125	NoGap	1	27	4	0	1	target	1	453	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.344897	8	0.013328	60	0	60-180	60	166	NoGap	1	28	4	6	0	distractor	1	587	13.328	13.292	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.344980	8	0.013328	60	0	60-180	60	89	NoGap	1	29	4	6	0	target	0	573	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.345046	8	0.013328	60	0	60-180	60	61	NoGap	1	30	4	0	0	distractor	1	693	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.345113	8	0.013328	60	0	60-180	60	70	NoGap	1	31	4	3	0	distractor	1	760	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.345178	8	0.013328	60	0	60-180	60	124	NoGap	1	32	4	6	1	target	1	560	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.345253	8	0.013328	60	0	60-180	60	136	NoGap	1	33	4	0	0	distractor	1	613	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.345325	8	0.013328	60	0	60-180	60	82	NoGap	1	34	4	96	1	target	1	653	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.345405	8	0.013328	60	0	60-180	60	168	NoGap	1	35	4	3	0	distractor	1	760	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.345486	8	0.013328	60	0	60-180	60	103	NoGap	1	36	4	3	1	target	1	480	13.328	13.292	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.345552	8	0.013328	60	0	60-180	60	61	NoGap	1	37	4	3	0	distractor	1	613	13.328	13.291	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.345613	8	0.013328	60	0	60-180	60	109	NoGap	1	38	4	0	1	distractor	0	613	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.345685	8	0.013328	60	0	60-180	60	61	NoGap	1	39	4	3	1	target	1	587	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.345747	8	0.013328	60	0	60-180	60	150	NoGap	1	40	4	96	0	distractor	1	640	13.328	13.292	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.345835	8	0.013328	60	0	60-180	60	178	NoGap	1	41	4	0	0	distractor	1	667	13.328	13.290	13.365
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.345915	8	0.013328	60	0	60-180	60	124	NoGap	1	42	4	6	0	distractor	1	587	13.328	13.105	13.551
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.345986	8	0.013328	60	0	60-180	60	81	NoGap	1	43	4	96	1	target	1	493	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.346061	8	0.013328	60	0	60-180	60	160	NoGap	1	44	4	3	1	distractor	0	1013	13.328	13.293	13.364
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.346140	8	0.013328	60	0	60-180	60	88	NoGap	1	45	4	6	1	target	1	480	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.346209	8	0.013328	60	0	60-180	60	65	NoGap	1	46	4	6	0	distractor	1	667	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.346270	8	0.013328	60	0	60-180	60	82	NoGap	1	47	4	96	0	target	0	640	13.328	13.293	13.364
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.346345	8	0.013328	60	0	60-180	60	94	NoGap	1	48	4	96	0	distractor	1	587	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.346444	8	0.013328	60	0	60-180	60	125	NoGap	1	49	4	6	0	target	0	720	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.341697	733716.346518	8	0.013328	60	0	60-180	60	78	NoGap	1	50	4	96	0	distractor	1	653	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.348184	733716.348292	8	0.013328	60	10	60-180	60	70	GapPrac	1	1	4	96	0	distractor	1	773	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.348184	733716.348389	8	0.013328	60	10	60-180	60	155	GapPrac	1	2	4	96	1	target	1	800	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.348184	733716.348518	8	0.013328	60	10	60-180	60	111	GapPrac	1	3	4	6	1	target	1	747	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.348184	733716.348593	8	0.013328	60	10	60-180	60	132	GapPrac	1	4	4	0	0	target	0	707	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.348184	733716.348671	8	0.013328	60	10	60-180	60	68	GapPrac	1	5	4	6	1	target	1	520	13.328	13.293	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.348184	733716.348735	8	0.013328	60	10	60-180	60	152	GapPrac	1	6	4	3	0	target	0	720	13.328	13.290	13.363
ProbeTrack7	8	ProbeTrack	1406	SCS215b	733716.348184	733716.348826	8	0.013328	60	10	60-180	60	82	GapPrac	1	7	4	3	1	target	1	653	13.328	13.292	13.363
